"Majority protein IDs","logFC","logCPM","LR","PValue","FDR","Protein ID","Protein names","Gene names","Fasta headers","Mol. weight [kDa]","Sequence length","Sequence lengths","Score","Intensity C1","Intensity C2","Intensity C3","Intensity C4","Intensity C5","Intensity R1","Intensity R2","Intensity R3","Intensity R4","Intensity R5","iBAQ C1","iBAQ C2","iBAQ C3","iBAQ C4","iBAQ C5","iBAQ R1","iBAQ R2","iBAQ R3","iBAQ R4","iBAQ R5","LFQ intensity C1","LFQ intensity C2","LFQ intensity C3","LFQ intensity C4","LFQ intensity C5","LFQ intensity R1","LFQ intensity R2","LFQ intensity R3","LFQ intensity R4","LFQ intensity R5","MS/MS count C1","MS/MS count C2","MS/MS count C3","MS/MS count C4","MS/MS count C5","MS/MS count R1","MS/MS count R2","MS/MS count R3","MS/MS count R4","MS/MS count R5"
"Q9EPB1",-1.4175396436578,6.42231373244896,117.579879472931,2.14293476293402e-27,1.07514098391776e-25,"Q9EPB1","Dipeptidyl peptidase 2","Dpp7","sp|Q9EPB1|DPP2_RAT Dipeptidyl peptidase 2 OS=Rattus norvegicus OX=10116 GN=Dpp7 PE=1 SV=1",55.114,500,"500",49.104,241900000,277900000,139040000,133030000,124720000,29685000,22782000,18634000,32261000,21024000,12732000,14626000,7318000,7001400,6564100,1562400,1199100,980720,1698000,1106500,233080000,157060000,144800000,123670000,127410000,65547000,48135000,54702000,66332000,54501000,14,18,9,10,11,7,7,6,5,6
"D4A0M2",1.37044660705005,5.69948517975427,110.163649471088,9.02260198209128e-26,4.40102474459786e-24,"D4A0M2",NA,"Nxn","tr|D4A0M2|D4A0M2_RAT Nucleoredoxin OS=Rattus norvegicus OX=10116 GN=Nxn PE=1 SV=2",41.052,369,"369",42.99,63011000,43249000,30526000,37348000,33475000,75095000,92894000,51142000,70788000,53014000,3500600,2402700,1695900,2074900,1859700,4172000,5160800,2841200,3932700,2945200,32859000,38707000,36512000,41769000,32501000,79575000,84901000,100950000,94724000,103570000,8,7,7,7,9,14,17,9,10,13
"P34901",1.35658314598258,8.36596344599927,108.021708165194,2.6585037075432e-25,1.26171148930969e-23,"P34901","Syndecan-4","Sdc4","sp|P34901|SDC4_RAT Syndecan-4 OS=Rattus norvegicus OX=10116 GN=Sdc4 PE=1 SV=1",21.962,202,"202",229.59,185730000,266850000,194030000,216790000,218030000,379990000,255100000,320660000,393080000,275690000,20637000,29650000,21558000,24087000,24226000,42221000,28344000,35629000,43675000,30633000,188850000,234310000,213190000,249570000,279380000,506500000,625010000,589820000,630810000,586590000,8,13,8,14,16,16,13,22,17,19
"D3ZZN3",-1.35072978631905,10.3052307805578,107.122993224507,4.18381670531997e-25,1.93336371961628e-23,"D3ZZN3","Acetyl-coenzyme A synthetase","Acss1","tr|D3ZZN3|D3ZZN3_RAT Acetyl-coenzyme A synthetase OS=Rattus norvegicus OX=10116 GN=Acss1 PE=3 SV=1",74.891,682,"682",323.31,2083700000,2910700000,2556400000,2197800000,1938500000,589530000,509170000,425460000,635460000,337290000,67217000,93895000,82463000,70898000,62531000,19017000,16425000,13725000,20499000,10880000,2053400000,2631700000,2548700000,1826900000,2379600000,1037300000,951510000,774860000,742780000,900360000,81,105,117,113,107,30,47,36,58,38
"Q641X3",-1.28830285828258,6.2310798925988,97.7489010035917,4.74947145406203e-23,2.13847996752126e-21,"Q641X3","Beta-hexosaminidase subunit alpha","Hexa","sp|Q641X3|HEXA_RAT Beta-hexosaminidase subunit alpha OS=Rattus norvegicus OX=10116 GN=Hexa PE=2 SV=1",60.537,528,"528",74.957,145020000,199690000,141680000,131850000,122630000,23267000,45033000,20091000,27515000,27384000,6042500,8320300,5903400,5493700,5109700,969460,1876400,837110,1146400,1141000,153450000,151590000,145890000,107330000,112870000,52734000,67075000,40239000,50450000,59463000,13,22,16,15,19,4,9,6,7,7
"O88656",1.25600130322124,7.48144647684435,93.0514811346669,5.09516184813314e-22,2.23677605133045e-20,"O88656","Actin-related protein 2/3 complex subunit 1B","Arpc1b","sp|O88656|ARC1B_RAT Actin-related protein 2/3 complex subunit 1B OS=Rattus norvegicus OX=10116 GN=Arpc1b PE=1 SV=3",41.056,372,"372",110.22,156990000,186600000,124130000,100960000,74193000,272330000,304670000,235200000,236300000,151880000,8721700,10367000,6896300,5608600,4121900,15129000,16926000,13066000,13128000,8438000,126390000,138620000,128360000,139010000,131240000,303500000,326320000,321080000,321070000,288170000,16,15,15,12,14,20,24,20,20,21
"F1LR87;Q6AXR4",-1.24485609908227,5.97486768235865,91.4551110108476,1.1415255400549e-21,4.88907036179609e-20,"F1LR87","Beta-hexosaminidase subunit beta","Hexb","tr|F1LR87|F1LR87_RAT Beta-hexosaminidase OS=Rattus norvegicus OX=10116 GN=Hexb PE=1 SV=3;sp|Q6AXR4|HEXB_RAT Beta-hexosaminidase subunit beta OS=Rattus norvegicus OX=10116 GN=Hexb PE=2 SV=1",61.5,538,"538;537",40.573,190290000,181220000,106610000,95548000,85506000,13386000,41561000,20401000,33871000,7825100,9061300,8629500,5076600,4549900,4071700,637420,1979100,971460,1612900,372620,148410000,127260000,92831000,97282000,91192000,33412000,51362000,52550000,56810000,37468000,13,18,14,14,13,6,8,5,5,4
"Q9WVK7",-1.23516695543749,6.10795916768821,90.0775791896745,2.29002165224361e-21,9.57447147938044e-20,"Q9WVK7","Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial","Hadh","sp|Q9WVK7|HCDH_RAT Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial OS=Rattus norvegicus OX=10116 GN=Hadh PE=2 SV=1",34.447,314,"314",58.205,229570000,244200000,156230000,136610000,93890000,19837000,32250000,13921000,43944000,8955700,16398000,17443000,11159000,9757800,6706500,1416900,2303600,994360,3138800,639690,143540000,153300000,105950000,121440000,85264000,39737000,59084000,39299000,62023000,54619000,15,19,14,9,7,5,4,2,4,3
"B2GV72",-1.21966327223929,5.31979014902066,87.8932161591669,6.90852086517755e-21,2.82124712540739e-19,"B2GV72",NA,"Cbr3","tr|B2GV72|B2GV72_RAT Carbonyl reductase 3 OS=Rattus norvegicus OX=10116 GN=Cbr3 PE=1 SV=1",30.841,277,"277",27.191,141070000,149130000,62744000,28733000,102680000,21767000,14055000,12208000,9903800,21622000,8816800,9320800,3921500,1795800,6417700,1360400,878470,762980,618990,1351400,77462000,91994000,63466000,56333000,62572000,25174000,34231000,26069000,25991000,36877000,10,10,8,4,7,3,3,6,2,3
"P14668;O70371;Q66HH8",1.21018715132729,9.38579362351301,86.5703107960083,1.34856536745801e-20,5.38200178467334e-19,"P14668","Annexin A5;Annexin","Anxa5","sp|P14668|ANXA5_RAT Annexin A5 OS=Rattus norvegicus OX=10116 GN=Anxa5 PE=1 SV=3;tr|O70371|O70371_RAT Annexin (Fragment) OS=Rattus norvegicus OX=10116 PE=2 SV=1;tr|Q66HH8|Q66HH8_RAT Annexin OS=Rattus norvegicus OX=10116 GN=Anxa5 PE=1 SV=1",35.744,319,"319;302;319",323.31,796580000,602830000,613060000,495510000,723130000,1199900000,1242400000,813830000,664500000,505770000,36208000,27401000,27866000,22523000,32869000,54543000,56471000,36992000,30205000,22990000,533260000,453200000,493480000,482860000,577420000,1184900000,1433600000,1.03e+09,1079700000,1055700000,55,50,46,38,48,83,93,64,63,66
"Q6GT74;P26453-2;P26453",1.20560778801627,7.71211693043725,85.934254775546,1.86018439733503e-20,7.2588528927118e-19,"Q6GT74","Basigin","Bsg","tr|Q6GT74|Q6GT74_RAT Basigin OS=Rattus norvegicus OX=10116 GN=Bsg PE=2 SV=1;sp|P26453-2|BASI_RAT Isoform 2 of Basigin OS=Rattus norvegicus OX=10116 GN=Bsg;sp|P26453|BASI_RAT Basigin OS=Rattus norvegicus OX=10116 GN=Bsg PE=1 SV=2",29.585,272,"272;272;388",85.503,138610000,125350000,124310000,158280000,103490000,320040000,366050000,270610000,268090000,192350000,12601000,11396000,11301000,14389000,9408400,29095000,33277000,24601000,24372000,17487000,152970000,155030000,157960000,182310000,149640000,367800000,380970000,380340000,337800000,343800000,10,9,13,12,10,19,19,19,17,20
"A0A0G2JUA5;A0A0G2JU96",1.17719484739821,8.19040130578407,82.0360946261736,1.33623982888733e-19,5.10095030331773e-18,"A0A0G2JUA5",NA,NA,"tr|A0A0G2JUA5|A0A0G2JUA5_RAT AHNAK nucleoprotein OS=Rattus norvegicus OX=10116 GN=Ahnak PE=1 SV=1;tr|A0A0G2JU96|A0A0G2JU96_RAT AHNAK nucleoprotein OS=Rattus norvegicus OX=10116 GN=Ahnak PE=1 SV=1",581.12,5450,"5450;5364;253;301;196;96;543",114.77,185260000,238330000,90599000,273790000,214270000,360920000,211360000,271420000,405740000,161070000,538550,692830,263370,795900,622890,1049200,614430,789000,1179500,468240,211110000,214600000,131260000,286130000,282960000,531870000,411570000,503120000,615760000,447060000,14,12,6,18,18,37,19,28,37,24
"B4F7E8",1.17606026846083,6.48797438740791,81.8821399510052,1.44448736151782e-19,5.39685065281979e-18,"B4F7E8","Niban-like protein 1","Fam129b","sp|B4F7E8|NIBA2_RAT Protein Niban 2 OS=Rattus norvegicus OX=10116 GN=Niban2 PE=1 SV=1",84.73,747,"747;392",61.601,23003000,50267000,38903000,56403000,41179000,105760000,135160000,111270000,109650000,34520000,638980,1396300,1080600,1566800,1143900,2937800,3754500,3090900,3045800,958890,42128000,73317000,74484000,79068000,77290000,142790000,151690000,168410000,175520000,132800000,6,9,6,13,7,16,15,15,15,13
"Q6P9V7;Q63797",1.16113992904825,7.72925038866667,79.8702861502161,3.99814189637371e-19,1.46265357709005e-17,"Q6P9V7","Proteasome activator complex subunit 1","Psme1","tr|Q6P9V7|Q6P9V7_RAT Proteasome (Prosome, macropain) activator subunit 1 OS=Rattus norvegicus OX=10116 GN=Psme1 PE=1 SV=1;sp|Q63797|PSME1_RAT Proteasome activator complex subunit 1 OS=Rattus norvegicus OX=10116 GN=Psme1 PE=2 SV=1",28.635,249,"249;249;249",182.18,232690000,227280000,187530000,91660000,163710000,253910000,370660000,288240000,300340000,198600000,15512000,15152000,12502000,6110700,10914000,16927000,24711000,19216000,20023000,13240000,160570000,170990000,193720000,142170000,157880000,302550000,375030000,370400000,358490000,408090000,15,15,14,10,15,18,28,24,23,28
"A0A140TAA4;Q9QZA2",1.14186177136389,6.46502990082672,77.3050405100639,1.46491697669667e-18,5.24978410424356e-17,"A0A140TAA4","Programmed cell death 6-interacting protein","Pdcd6ip","tr|A0A140TAA4|A0A140TAA4_RAT Programmed cell death 6-interacting protein OS=Rattus norvegicus OX=10116 GN=Pdcd6ip PE=1 SV=1;sp|Q9QZA2|PDC6I_RAT Programmed cell death 6-interacting protein OS=Rattus norvegicus OX=10116 GN=Pdcd6ip PE=1 SV=2",95.881,868,"868;873",67.859,34141000,53674000,38463000,78940000,40071000,92083000,74449000,99783000,129530000,60267000,742190,1166800,836140,1716100,871110,2001800,1618500,2169200,2815900,1310200,44544000,81692000,59640000,84420000,76115000,128430000,143080000,149060000,189720000,143200000,5,8,7,12,8,13,14,15,21,16
"P30835;Q6P783",1.13882600489771,7.89752697222128,76.9046394056068,1.79415156340639e-18,6.30106029068325e-17,"P30835","ATP-dependent 6-phosphofructokinase, liver type;ATP-dependent 6-phosphofructokinase","Pfkl","sp|P30835|PFKAL_RAT ATP-dependent 6-phosphofructokinase, liver type OS=Rattus norvegicus OX=10116 GN=Pfkl PE=1 SV=3;tr|Q6P783|Q6P783_RAT ATP-dependent 6-phosphofructokinase OS=Rattus norvegicus OX=10116 GN=Pfkl PE=2 SV=1",85.338,780,"780;780",313.62,112240000,221850000,153310000,136930000,114290000,269470000,270860000,233280000,298570000,185810000,3507500,6932900,4790800,4279100,3571700,8421000,8464300,7290100,9330500,5806500,175100000,202580000,183490000,191190000,184670000,398090000,423130000,414060000,386450000,407870000,12,18,13,17,12,24,24,20,31,25
"D3Z8I7",-1.11355392294977,5.36497845481136,73.6086175411586,9.52479397952715e-18,3.27951729961758e-16,"D3Z8I7",NA,"Gstt3","tr|D3Z8I7|D3Z8I7_RAT Glutathione S-transferase, theta 3 OS=Rattus norvegicus OX=10116 GN=Gstt3 PE=1 SV=1",23.381,210,"210",16.306,124740000,120380000,75168000,72290000,48723000,25813000,33224000,23567000,29302000,12564000,10395000,10032000,6264000,6024200,4060300,2151100,2768700,1963900,2441800,1047000,77703000,67704000,73748000,66365000,69235000,30341000,33929000,28057000,32825000,36017000,10,6,6,11,11,8,6,4,4,3
"P06686",-1.10243915001292,12.142490501006,72.1803543677138,1.96401303026843e-17,6.63232092529108e-16,"P06686","Sodium/potassium-transporting ATPase subunit alpha-2","Atp1a2","sp|P06686|AT1A2_RAT Sodium/potassium-transporting ATPase subunit alpha-2 OS=Rattus norvegicus OX=10116 GN=Atp1a2 PE=1 SV=1",112.22,1020,"1020;1013;1029;1028;928;1036;928;1036",323.31,7585800000,9698400000,7629400000,8.533e+09,6038500000,2103200000,2165300000,1824200000,2391900000,1.398e+09,161400000,206350000,162330000,181550000,128480000,44749000,46070000,38814000,50892000,29745000,6963700000,8000600000,7572400000,8498800000,7771100000,3088400000,3497600000,3634900000,4035300000,3539100000,170,219,200,230,202,98,102,112,111,95
"D3Z8L7",1.08607548881281,6.40568926033645,70.1011836943272,5.63391518434377e-17,1.81065393430743e-15,"D3Z8L7","Ras-related protein R-Ras","Rras","sp|D3Z8L7|RRAS_RAT Ras-related protein R-Ras OS=Rattus norvegicus OX=10116 GN=Rras PE=1 SV=1",23.909,218,"218",70.567,81355000,56158000,39581000,42155000,36660000,1.82e+08,189780000,108520000,98390000,82805000,5423700,3743900,2638800,2810300,2444000,12133000,12652000,7235000,6559300,5520300,76643000,62389000,76168000,66540000,59988000,156130000,158300000,132970000,127120000,138640000,10,7,7,5,6,25,16,17,17,13
"F1LNT0;Q62951",-1.08597289997714,5.07498906291882,70.0881781815303,5.67118259606541e-17,1.81065393430743e-15,"F1LNT0","Dihydropyrimidinase-related protein 4","Dpysl4","tr|F1LNT0|F1LNT0_RAT Dihydropyrimidinase-related protein 4 OS=Rattus norvegicus OX=10116 GN=Dpysl4 PE=4 SV=1;sp|Q62951|DPYL4_RAT Dihydropyrimidinase-related protein 4 (Fragment) OS=Rattus norvegicus OX=10116 GN=Dpysl4 PE=1 SV=1",61.979,572,"572;564",38.935,59423000,119830000,75717000,28110000,36873000,11223000,13793000,10391000,11520000,11350000,1980800,3994300,2523900,937020,1229100,374090,459750,346380,384010,378320,62284000,98235000,56036000,29551000,42611000,30054000,25635000,22170000,24937000,30624000,9,13,11,6,9,3,4,3,3,6
"Q6MG61",1.08608112825355,8.74486481945129,70.1019216993403,5.63180778516256e-17,1.81065393430743e-15,"Q6MG61","Chloride intracellular channel protein 1","Clic1","sp|Q6MG61|CLIC1_RAT Chloride intracellular channel protein 1 OS=Rattus norvegicus OX=10116 GN=Clic1 PE=1 SV=1",26.98,241,"241;193;88",197.03,550330000,460130000,420150000,308190000,268240000,687560000,552530000,402130000,466280000,409080000,36689000,30675000,28010000,20546000,17883000,45837000,36835000,26809000,31085000,27272000,372410000,339650000,349870000,338400000,328600000,759550000,669410000,707560000,738480000,734010000,27,21,29,24,27,31,30,28,30,36
"Q5M918;Q32KJ5;F7EQ81",-1.0789901213636,7.19618881683186,69.2097338386099,8.85300401859871e-17,2.77604911726059e-15,"Q5M918",NA,"Gns","tr|Q5M918|Q5M918_RAT N-acetylglucosamine-6-sulfatase OS=Rattus norvegicus OX=10116 GN=Gns PE=2 SV=1;tr|Q32KJ5|Q32KJ5_RAT N-acetylglucosamine-6-sulfatase OS=Rattus norvegicus OX=10116 GN=Gns PE=1 SV=1;tr|F7EQ81|F7EQ81_RAT N-acetylglucosamine-6-sulfatase OS=",57.765,519,"519;544;489",33.504,249380000,351610000,259710000,264350000,193190000,57562000,77286000,45949000,75961000,4.3e+07,9975400,14064000,10388000,10574000,7727700,2302500,3091400,1838000,3038400,1720000,257550000,274100000,266030000,231750000,223440000,107860000,131610000,120990000,111370000,111600000,13,20,22,17,15,9,11,8,13,8
"O08700",-1.06181312346727,5.08654399688954,67.0706228104308,2.61952948657554e-16,8.06998908495904e-15,"O08700","Vacuolar protein sorting-associated protein 45","Vps45","sp|O08700|VPS45_RAT Vacuolar protein sorting-associated protein 45 OS=Rattus norvegicus OX=10116 GN=Vps45 PE=1 SV=1",64.893,570,"570",41.174,67066000,97207000,60628000,55325000,30350000,16592000,19319000,13706000,8856500,6357400,2163400,3135700,1955800,1784700,979030,535230,623200,442120,285690,205080,65942000,84082000,61377000,40404000,37618000,31165000,40265000,27474000,15977000,21346000,9,12,11,11,7,4,6,7,4,4
"Q6AY55",-1.02082952243654,5.84019185341377,62.0942258549161,3.27410031639388e-15,9.91262095790975e-14,"Q6AY55","Dephospho-CoA kinase domain-containing protein","Dcakd","sp|Q6AY55|DCAKD_RAT Dephospho-CoA kinase domain-containing protein OS=Rattus norvegicus OX=10116 GN=Dcakd PE=2 SV=1",27.352,240,"240",55.983,193900000,151570000,113690000,99669000,105960000,51514000,35807000,18707000,29277000,12515000,13850000,10826000,8120400,7119200,7568800,3679500,2557700,1336200,2091200,893940,105560000,93092000,99268000,93478000,91610000,56731000,49635000,48287000,55810000,24258000,15,12,13,11,10,9,8,5,4,6
"P07323",1.01840996596059,6.1339945832578,61.8060583885282,3.79006436476989e-15,1.12802593636202e-13,"P07323","Gamma-enolase","Eno2","sp|P07323|ENOG_RAT Gamma-enolase OS=Rattus norvegicus OX=10116 GN=Eno2 PE=1 SV=2",47.14,434,"434",101.76,130110000,69389000,60706000,36004000,48602000,112970000,176510000,62439000,48535000,55775000,6505400,3469400,3035300,1800200,2430100,5648700,8825300,3121900,2426700,2788800,52799000,62164000,55232000,64973000,56845000,113580000,132760000,105580000,104830000,124940000,8,6,11,5,7,12,16,12,4,13
"Q4QQW8;B1WBP6",-1.01055630034351,5.53913558985023,60.8750371246565,6.0815119468664e-15,1.7798558297829e-13,"Q4QQW8","Putative phospholipase B-like 2","Plbd2","sp|Q4QQW8|PLBL2_RAT Putative phospholipase B-like 2 OS=Rattus norvegicus OX=10116 GN=Plbd2 PE=1 SV=2;tr|B1WBP6|B1WBP6_RAT Phospholipase B-like (Fragment) OS=Rattus norvegicus OX=10116 GN=P76 PE=2 SV=1",65.455,585,"585;309",50.597,121270000,168260000,103970000,79746000,62972000,35082000,16852000,22541000,15890000,18514000,4664000,6471500,3998900,3067200,2422000,1349300,648170,866940,611160,712080,59951000,99049000,96577000,70863000,64716000,46711000,30586000,43321000,26016000,43824000,16,12,11,9,7,7,2,6,3,3
"M0R567;Q5EIC4",1.00051883445139,6.57687384467721,59.6948597071174,1.10765470388833e-14,3.18859288529165e-13,"M0R567","Interferon regulatory factor 2-binding protein-like","Irf2bpl","tr|M0R567|M0R567_RAT Probable E3 ubiquitin-protein ligase IRF2BPL OS=Rattus norvegicus OX=10116 GN=Irf2bpl PE=1 SV=1;sp|Q5EIC4|I2BPL_RAT Probable E3 ubiquitin-protein ligase IRF2BPL OS=Rattus norvegicus OX=10116 GN=Irf2bpl PE=1 SV=1",81.367,782,"782;783",48.595,70146000,97995000,75154000,85273000,62285000,94188000,87830000,59708000,113400000,63891000,1846000,2578800,1977700,2244000,1639100,2478600,2311300,1571300,2984200,1681300,65114000,76325000,77316000,82624000,98749000,151630000,164070000,136200000,166060000,169760000,5,6,6,5,3,11,10,5,12,9
"G3V960;P10868",-0.991094902740909,6.57009512966324,58.5967142514496,1.93539415319477e-14,5.48153569840325e-13,"G3V960","Guanidinoacetate N-methyltransferase","Gamt","tr|G3V960|G3V960_RAT Guanidinoacetate N-methyltransferase OS=Rattus norvegicus OX=10116 GN=Gamt PE=1 SV=1;sp|P10868|GAMT_RAT Guanidinoacetate N-methyltransferase OS=Rattus norvegicus OX=10116 GN=Gamt PE=1 SV=2",26.377,236,"236;236",93.341,346150000,297310000,228270000,127400000,161940000,47472000,49982000,16845000,45578000,25780000,31468000,27028000,20751000,11581000,14722000,4315700,4543800,1531300,4143500,2343600,200340000,172420000,144670000,137070000,141410000,95850000,88140000,40981000,97583000,71314000,25,20,22,10,14,8,7,6,8,8
"G3V945;P51650;P51650-2",-0.982294372452961,6.23601606354208,57.5798856007317,3.2452737613695e-14,9.04555670629341e-13,"G3V945","Succinate-semialdehyde dehydrogenase, mitochondrial","Aldh5a1","tr|G3V945|G3V945_RAT Succinate-semialdehyde dehydrogenase OS=Rattus norvegicus OX=10116 GN=Aldh5a1 PE=1 SV=1;sp|P51650|SSDH_RAT Succinate-semialdehyde dehydrogenase, mitochondrial OS=Rattus norvegicus OX=10116 GN=Aldh5a1 PE=1 SV=2;sp|P51650-2|SSDH_RAT Isof",56.145,523,"523;523;495",45.802,198740000,195730000,133930000,150110000,143900000,33310000,39772000,29109000,23149000,26127000,7097900,6990300,4783300,5361100,5139100,1189600,1420400,1039600,826770,933120,147940000,106550000,109410000,131770000,134020000,54133000,72892000,66154000,59324000,61202000,16,17,15,16,15,6,6,7,4,5
"C6L8E0;Q07266-2;A0A0H2UHL9;Q07266",0.9694339756101,7.61455573759567,56.109131445289,6.85579638734319e-14,1.88105913377729e-12,"C6L8E0","Drebrin","Dbn1","tr|C6L8E0|C6L8E0_RAT Drebrin E OS=Rattus norvegicus OX=10116 GN=Dbn1 PE=2 SV=1;sp|Q07266-2|DREB_RAT Isoform E1 of Drebrin OS=Rattus norvegicus OX=10116 GN=Dbn1;tr|A0A0H2UHL9|A0A0H2UHL9_RAT Drebrin OS=Rattus norvegicus OX=10116 GN=Dbn1 PE=1 SV=1;sp|Q07266|D",72.601,661,"661;661;706;707",323.31,138280000,160010000,160560000,142080000,114530000,190910000,218520000,179290000,222920000,121970000,4768200,5517700,5536600,4899200,3949300,6583000,7535300,6182500,7687000,4205900,159750000,155540000,160480000,173360000,184360000,303250000,295690000,326610000,369210000,312040000,10,14,15,13,10,19,20,21,21,18
"Q9JJ19",0.967821302758998,6.17359441433437,55.9259506456091,7.52526599666394e-14,2.03297955232952e-12,"Q9JJ19","Na(+)/H(+) exchange regulatory cofactor NHE-RF1","Slc9a3r1","sp|Q9JJ19|NHRF1_RAT Na(+)/H(+) exchange regulatory cofactor NHE-RF1 OS=Rattus norvegicus OX=10116 GN=Slc9a3r1 PE=1 SV=3",38.83,356,"356",29.15,54854000,105560000,33533000,46344000,47547000,117640000,90933000,116990000,94320000,70679000,2493400,4798200,1524200,2106500,2161200,5347100,4133300,5317900,4287300,3212700,45392000,73616000,49335000,64287000,74495000,93598000,104350000,139230000,125990000,128180000,12,15,10,8,7,22,19,14,15,15
"Q642D2;P20611",-0.96143241400266,5.74611135600096,55.2030901461163,1.08697719195726e-13,2.89201810466206e-12,"Q642D2","Lysosomal acid phosphatase","Acp2","tr|Q642D2|Q642D2_RAT Acid phosphatase 2, lysosomal OS=Rattus norvegicus OX=10116 GN=Acp2 PE=1 SV=1;sp|P20611|PPAL_RAT Lysosomal acid phosphatase OS=Rattus norvegicus OX=10116 GN=Acp2 PE=1 SV=1",48.404,423,"423;423",15.799,80754000,110400000,116950000,82338000,85199000,20153000,19709000,17697000,19196000,10744000,4750200,6494100,6879400,4843400,5011700,1185500,1159400,1041000,1129200,632020,84544000,96274000,106920000,67313000,91365000,50396000,50425000,47048000,41106000,36571000,6,7,9,11,11,3,3,5,5,5
"Q9Z1P2;Q6T487;Q6GMN8",0.959506501071754,10.0425642505529,54.9861015192802,1.21385158692339e-13,3.18137818901115e-12,"Q9Z1P2","Alpha-actinin-1","Actn1","sp|Q9Z1P2|ACTN1_RAT Alpha-actinin-1 OS=Rattus norvegicus OX=10116 GN=Actn1 PE=1 SV=1;tr|Q6T487|Q6T487_RAT Alpha-actinin-1 OS=Rattus norvegicus OX=10116 GN=Actn1 PE=1 SV=1;tr|Q6GMN8|Q6GMN8_RAT Actn1 protein OS=Rattus norvegicus OX=10116 GN=Actn1 PE=1 SV=1",102.96,892,"892;914;887;894;875;900;900",323.31,7.55e+08,1016600000,830320000,976170000,768370000,1212600000,1016100000,960420000,1114700000,772860000,14519000,19550000,15968000,18773000,14776000,23319000,19540000,18470000,21436000,14863000,773050000,887680000,923580000,1005300000,915970000,1579100000,1567400000,1867800000,1.898e+09,1713100000,39,51,44,51,49,61,62,61,79,76
