"Majority protein IDs","logFC","logCPM","LR","PValue","FDR","Protein ID","Protein names","Gene names","Fasta headers","Mol. weight [kDa]","Sequence length","Sequence lengths","Score","Intensity C1","Intensity C2","Intensity C3","Intensity C4","Intensity C5","Intensity R1","Intensity R2","Intensity R3","Intensity R4","Intensity R5","iBAQ C1","iBAQ C2","iBAQ C3","iBAQ C4","iBAQ C5","iBAQ R1","iBAQ R2","iBAQ R3","iBAQ R4","iBAQ R5","LFQ intensity C1","LFQ intensity C2","LFQ intensity C3","LFQ intensity C4","LFQ intensity C5","LFQ intensity R1","LFQ intensity R2","LFQ intensity R3","LFQ intensity R4","LFQ intensity R5","MS/MS count C1","MS/MS count C2","MS/MS count C3","MS/MS count C4","MS/MS count C5","MS/MS count R1","MS/MS count R2","MS/MS count R3","MS/MS count R4","MS/MS count R5"
"A0A096MJM1;Q32PX6;A0A096MK75",0.546460639441265,5.94326402903375,0.42591522825793,0.514000120777725,0.999996365408252,"A0A096MJM1",NA,"Rhog","tr|A0A096MJM1|A0A096MJM1_RAT Ras homolog family member G (Fragment) OS=Rattus norvegicus OX=10116 GN=Rhog PE=1 SV=6;tr|Q32PX6|Q32PX6_RAT Ras homolog family member G OS=Rattus norvegicus OX=10116 GN=Rhog PE=1 SV=1;tr|A0A096MK75|A0A096MK75_RAT Ras homolog fa",20.622,185,"185;191;178",176.31,111400000,86717000,70682000,30963000,54382000,79899000,108460000,68700000,77328000,32096000,10128000,7883400,6425700,2814800,4943800,7263500,9860100,6245400,7029800,2917800,65121000,58695000,72141000,52276000,65840000,103910000,104910000,78486000,83910000,82055000,11,10,7,4,5,12,15,10,8,7
"A0A096MJM8;F7FJR8",-0.802287370433125,3.12658885996277,0.911862720589113,0.339620666761792,0.999996365408252,"A0A096MJM8",NA,"Las1l","tr|A0A096MJM8|A0A096MJM8_RAT LAS1-like, ribosome biogenesis factor (Fragment) OS=Rattus norvegicus OX=10116 GN=Las1l PE=1 SV=1;tr|F7FJR8|F7FJR8_RAT LAS1-like, ribosome biogenesis factor OS=Rattus norvegicus OX=10116 GN=Las1l PE=1 SV=1",75.472,656,"656;762;438",9.1606,9497300,10181000,13106000,17549000,11804000,3912800,6519000,3145900,12266000,3329200,339190,363620,468090,626760,421570,139740,232820,112350,438070,118900,13440000,13150000,13474000,15326000,14249000,0,15458000,0,12717000,11506000,2,2,3,3,3,0,2,0,4,2
"A0A096MJY1",-0.171348890749556,5.51376742639463,0.0421009787790709,0.837427408377814,0.999996365408252,"A0A096MJY1",NA,"Gpc6","tr|A0A096MJY1|A0A096MJY1_RAT Glypican 6 OS=Rattus norvegicus OX=10116 GN=Gpc6 PE=1 SV=1",62.957,555,"555",18.347,87523000,110360000,62703000,58392000,51562000,42243000,59850000,24232000,30971000,20646000,3241600,4087600,2322300,2162700,1909700,1564600,2216700,897470,1147100,764660,68275000,63327000,53326000,62641000,56087000,57923000,61625000,46157000,51979000,49080000,7,14,8,6,8,8,9,6,6,4
"A0A096MJY6",-0.140685224619541,4.13267383397228,0.028386357834608,0.866203698112035,0.999996365408252,"A0A096MJY6",NA,"Gbe1","tr|A0A096MJY6|A0A096MJY6_RAT Glucan (1,4-alpha-), branching enzyme 1 (Fragment) OS=Rattus norvegicus OX=10116 GN=Gbe1 PE=1 SV=1",47.164,412,"412",6.3877,21553000,24175000,23324000,18665000,16184000,10724000,12265000,9260600,13205000,11383000,979660,1098800,1060200,848410,735640,487450,557500,420940,600210,517390,22575000,21971000,25895000,21839000,23191000,16582000,19894000,15402000,21849000,29683000,3,2,2,3,2,2,2,2,2,2
"A0A096MKE9;Q5U2M4",-0.630414315675319,4.49510323023586,0.565733909494099,0.451959144632345,0.999996365408252,"A0A096MKE9","DNA ligase","Lig3","tr|A0A096MKE9|A0A096MKE9_RAT DNA ligase OS=Rattus norvegicus OX=10116 GN=Lig3 PE=1 SV=1;tr|Q5U2M4|Q5U2M4_RAT DNA ligase OS=Rattus norvegicus OX=10116 GN=Lig3 PE=1 SV=1",112.02,1002,"1002;943",14.189,14781000,34175000,34230000,43934000,40516000,11040000,3360700,9132900,23561000,6991400,263950,610270,611250,784530,723500,197140,60013,163090,420730,124850,22546000,29402000,34342000,40232000,45301000,23394000,0,24466000,34123000,27744000,2,6,5,9,8,3,0,2,7,4
"A0A096MKG2;A0A0G2QC27;B0BNB6",-0.590598799825313,4.35618367739183,0.497005442916276,0.48081886801208,0.999996365408252,"A0A096MKG2",NA,"Nol6","tr|A0A096MKG2|A0A096MKG2_RAT Nucleolar protein 6 OS=Rattus norvegicus OX=10116 GN=Nol6 PE=1 SV=1;tr|A0A0G2QC27|A0A0G2QC27_RAT Nucleolar protein 6 OS=Rattus norvegicus OX=10116 GN=Nol6 PE=1 SV=1;tr|B0BNB6|B0BNB6_RAT Nucleolar protein 6 OS=Rattus norvegicus",127.8,1143,"1143;1146;299;412",16.291,18207000,50421000,33575000,41471000,20428000,7593700,0,10131000,19080000,6314800,364130,1008400,671500,829430,408560,151870,0,202620,381610,126300,28681000,35494000,27302000,38808000,24036000,21050000,0,29223000,31211000,19985000,4,7,6,7,6,2,2,4,6,3
"A0A096MKG5;Q1HCL7",-0.700057828706819,6.19754124848316,0.696365174531136,0.40400775027726,0.999996365408252,"A0A096MKG5","NAD kinase 2, mitochondrial","Nadk2","tr|A0A096MKG5|A0A096MKG5_RAT NAD kinase 2, mitochondrial OS=Rattus norvegicus OX=10116 GN=Nadk2 PE=1 SV=1;sp|Q1HCL7|NAKD2_RAT NAD kinase 2, mitochondrial OS=Rattus norvegicus OX=10116 GN=Nadk2 PE=1 SV=1",50.654,450,"450;425",58.71,197900000,219040000,98389000,102380000,105020000,41793000,66786000,27125000,32705000,52762000,7915900,8761600,3935500,4095400,4200900,1671700,2671400,1085000,1308200,2110500,111910000,142590000,84762000,112750000,117910000,58495000,78733000,45704000,52335000,110730000,17,18,10,10,11,6,9,4,5,8
"A0A096MKH2;Q4KM55",0.0174298048840272,5.24424718533193,0.000435880159475863,0.983343181139428,0.999996365408252,"A0A096MKH2",NA,"Vta1","tr|A0A096MKH2|A0A096MKH2_RAT Similar to RIKEN cDNA 1110059P08 OS=Rattus norvegicus OX=10116 GN=Vta1 PE=1 SV=1;tr|Q4KM55|Q4KM55_RAT Vesicle-trafficking 1 OS=Rattus norvegicus OX=10116 GN=Vta1 PE=1 SV=1",33.975,309,"309;251",45.33,53997000,74907000,61165000,39512000,62085000,49821000,41283000,17934000,25351000,25185000,4499700,6242200,5097100,3292700,5173700,4151800,3440200,1494500,2112600,2098700,47087000,44839000,47121000,43986000,53420000,41544000,48335000,44355000,54311000,48276000,7,6,6,4,6,6,6,5,4,4
"A0A097BVJ5;P13233",-0.542606492414973,9.89271266239138,0.41996335397344,0.516955330483794,0.999996365408252,"A0A097BVJ5","2,3-cyclic-nucleotide 3-phosphodiesterase","Cnp","tr|A0A097BVJ5|A0A097BVJ5_RAT 2,3-cyclic-nucleotide 3-phosphodiesterase OS=Rattus norvegicus OX=10116 GN=Cnp PE=2 SV=1;sp|P13233|CN37_RAT 2,3-cyclic-nucleotide 3-phosphodiesterase OS=Rattus norvegicus OX=10116 GN=Cnp PE=1 SV=2",44.856,400,"400;420",323.31,2109500000,2.067e+09,1511700000,1505800000,1.229e+09,696250000,628510000,592350000,5.5e+08,408270000,84379000,82679000,60469000,60231000,49158000,27850000,25141000,23694000,2.2e+07,16331000,1438300000,1.414e+09,1383800000,1.437e+09,1400400000,878730000,936970000,1.039e+09,950490000,997360000,78,73,67,61,62,50,39,50,35,40
"A0A0A0MXW3;D4AEC0;P0C0S7",-0.33608996720404,9.56499217258036,0.161702293418841,0.687594068253034,0.999996365408252,"A0A0A0MXW3","Histone H2A;Histone H2A.Z","H2afz;H2afv","tr|A0A0A0MXW3|A0A0A0MXW3_RAT Histone H2A OS=Rattus norvegicus OX=10116 GN=H2afz PE=3 SV=1;tr|D4AEC0|D4AEC0_RAT Histone H2A OS=Rattus norvegicus OX=10116 GN=H2afv PE=3 SV=1;sp|P0C0S7|H2AZ_RAT Histone H2A.Z OS=Rattus norvegicus OX=10116 GN=H2az1 PE=1 SV=2",13.421,127,"127;128;128;123",44.338,1659800000,1306500000,1305800000,811030000,1041300000,865890000,557750000,603070000,708970000,590710000,331970000,261290000,261160000,162210000,208260000,173180000,111550000,120610000,141790000,118140000,979200000,889930000,1465400000,863170000,1111800000,1005100000,675260000,711950000,852790000,904760000,21,14,13,13,14,10,10,12,13,9
"A0A0A0MXX5;D4A1J4",-1.09056035062633,3.57883115459863,1.66727587539265,0.196623806110409,0.999996365408252,"A0A0A0MXX5","3-hydroxybutyrate dehydrogenase type 2","Bdh2","tr|A0A0A0MXX5|A0A0A0MXX5_RAT 3-hydroxybutyrate dehydrogenase type 2 OS=Rattus norvegicus OX=10116 GN=Bdh2 PE=1 SV=1;sp|D4A1J4|BDH2_RAT 3-hydroxybutyrate dehydrogenase type 2 OS=Rattus norvegicus OX=10116 GN=Bdh2 PE=3 SV=2",27.678,255,"255;245",7.9622,39291000,33081000,24712000,23068000,16237000,11304000,11969000,0,9150100,1874700,2806500,2362900,1765200,1647700,1159800,807450,854950,0,653580,133900,21475000,19064000,19782000,19845000,21887000,16845000,18172000,0,12596000,0,5,4,4,5,5,2,2,0,2,0
"A0A0A0MY00;P70584",-0.573596951221822,3.97047823804668,0.468985608667879,0.493454206467926,0.999996365408252,"A0A0A0MY00","Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial","Acadsb","tr|A0A0A0MY00|A0A0A0MY00_RAT Short/branched chain-specific acyl-CoA dehydrogenase, mitochondrial OS=Rattus norvegicus OX=10116 GN=Acadsb PE=1 SV=2;sp|P70584|ACDSB_RAT Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial OS=Rattus norvegicus",52.042,469,"469;432",19.878,42802000,40826000,21419000,46754000,25724000,9460300,2142200,5597100,7827200,5520900,1783400,1701100,892440,1948100,1071800,394180,89259,233210,326130,230040,21407000,24346000,17290000,35555000,18858000,18811000,0,17592000,19874000,21674000,9,6,4,3,5,4,2,2,3,2
"A0A0A0MY09;Q66HD0;A0A0G2K4I4;Q66HD0-2",0.722024311489344,11.8308939743882,0.740299033882314,0.389565103742545,0.999996365408252,"A0A0A0MY09","Endoplasmin","Hsp90b1","tr|A0A0A0MY09|A0A0A0MY09_RAT Endoplasmin OS=Rattus norvegicus OX=10116 GN=Hsp90b1 PE=1 SV=1;sp|Q66HD0|ENPL_RAT Endoplasmin OS=Rattus norvegicus OX=10116 GN=Hsp90b1 PE=1 SV=2;tr|A0A0G2K4I4|A0A0G2K4I4_RAT Endoplasmin OS=Rattus norvegicus OX=10116 GN=Hsp90b1",92.899,804,"804;804;643;643",323.31,2538800000,3931600000,3535900000,3855300000,2.655e+09,3754700000,3378800000,3114800000,3636100000,2521500000,65097000,100810000,90664000,98855000,68076000,96274000,86635000,79866000,93234000,64654000,2819100000,3.632e+09,3528200000,3769500000,3501200000,4.927e+09,5431600000,5908100000,6133400000,5762600000,77,95,108,123,114,146,128,132,183,135
"A0A0F7RQJ6;P80254",-0.163977773921148,8.76480484496172,0.0385585807133252,0.84432574938194,0.999996365408252,"A0A0F7RQJ6","D-dopachrome decarboxylase","Ddt","tr|A0A0F7RQJ6|A0A0F7RQJ6_RAT D-dopachrome tautomerase OS=Rattus norvegicus OX=10116 GN=Ddt PE=1 SV=1;sp|P80254|DOPD_RAT D-dopachrome decarboxylase OS=Rattus norvegicus OX=10116 GN=Ddt PE=1 SV=3",13.133,118,"118;118;57",323.31,1091800000,998490000,776510000,578890000,486130000,658230000,321540000,396920000,354500000,330020000,121310000,110940000,86279000,64321000,54014000,73137000,35726000,44102000,39388000,36669000,626340000,612170000,671670000,514460000,461550000,625160000,391520000,522550000,503620000,500520000,38,31,41,24,30,29,28,26,27,29
"A0A0F7RQL3;P30904;D3ZE63",-0.165851873989185,7.54517135614157,0.0394445008441826,0.84257064938472,0.999996365408252,"A0A0F7RQL3","Macrophage migration inhibitory factor","Mif;LOC679748","tr|A0A0F7RQL3|A0A0F7RQL3_RAT Macrophage migration inhibitory factor OS=Rattus norvegicus OX=10116 GN=Mif PE=4 SV=1;sp|P30904|MIF_RAT Macrophage migration inhibitory factor OS=Rattus norvegicus OX=10116 GN=Mif PE=1 SV=4;tr|D3ZE63|D3ZE63_RAT Uncharacterized",12.477,115,"115;115;115;115;112",87.196,449480000,257120000,545870000,194380000,348680000,199610000,95103000,110890000,146080000,208140000,74913000,42853000,90979000,32397000,58114000,33268000,15851000,18481000,24347000,34689000,269300000,250860000,275720000,226120000,217910000,270880000,207680000,195240000,202060000,215480000,33,9,32,10,35,20,5,6,10,11
"A0A0G2JSG6;P29410-2;P29410",0.0272554841482561,6.91494409875618,0.00106582534630111,0.973956104629623,0.999996365408252,"A0A0G2JSG6","Adenylate kinase 2, mitochondrial;Adenylate kinase 2, mitochondrial, N-terminally processed","Ak2","tr|A0A0G2JSG6|A0A0G2JSG6_RAT Adenylate kinase 2, mitochondrial OS=Rattus norvegicus OX=10116 GN=Ak2 PE=1 SV=1;sp|P29410-2|KAD2_RAT Isoform 2 of Adenylate kinase 2, mitochondrial OS=Rattus norvegicus OX=10116 GN=Ak2;sp|P29410|KAD2_RAT Adenylate kinase 2, mi",25.529,232,"232;232;239",63.929,251150000,255920000,178460000,149410000,143460000,127690000,136630000,99228000,94024000,89135000,17939000,18280000,12747000,10672000,10247000,9121100,9759600,7087700,6716000,6366800,148170000,167750000,155320000,147860000,131030000,141400000,155470000,148180000,160400000,150790000,17,13,20,11,16,13,15,13,9,12
"A0A0G2JSH2;P29147",-0.525333375647835,4.69120961689536,0.393794626419448,0.530311498699922,0.999996365408252,"A0A0G2JSH2","D-beta-hydroxybutyrate dehydrogenase, mitochondrial","Bdh1","tr|A0A0G2JSH2|A0A0G2JSH2_RAT 3-hydroxybutyrate dehydrogenase, type 1, isoform CRA_a OS=Rattus norvegicus OX=10116 GN=Bdh1 PE=1 SV=1;sp|P29147|BDH_RAT D-beta-hydroxybutyrate dehydrogenase, mitochondrial OS=Rattus norvegicus OX=10116 GN=Bdh1 PE=1 SV=2",38.333,344,"344;343",37.275,67779000,84744000,29326000,25035000,56257000,28401000,29079000,9292600,13477000,8408000,3765500,4708000,1629200,1390800,3125400,1577800,1615500,516260,748740,467110,39279000,49708000,31924000,26977000,43522000,25871000,34408000,24978000,24856000,21485000,11,11,6,6,9,4,6,3,4,3
"A0A0G2JSH4;P18266;A0A0G2KB98",0.142003019721794,4.85386902631047,0.0289204213974585,0.86496290945733,0.999996365408252,"A0A0G2JSH4","Glycogen synthase kinase-3 beta","Gsk3b","tr|A0A0G2JSH4|A0A0G2JSH4_RAT Glycogen synthase kinase 3 beta, isoform CRA_b OS=Rattus norvegicus OX=10116 GN=Gsk3b PE=1 SV=1;sp|P18266|GSK3B_RAT Glycogen synthase kinase-3 beta OS=Rattus norvegicus OX=10116 GN=Gsk3b PE=1 SV=1;tr|A0A0G2KB98|A0A0G2KB98_RAT G",46.71,420,"420;420;430",28.105,59903000,31172000,41289000,35970000,31274000,23991000,22230000,17954000,31156000,16879000,2604500,1355300,1795200,1563900,1359700,1043100,966540,780620,1354600,733890,40548000,25583000,37875000,39316000,29201000,36272000,44615000,35171000,40553000,31917000,8,4,8,5,5,5,5,4,8,5
"A0A0G2JSH9;P35704",0.143959733430411,11.125820109719,0.0297225914563913,0.86312117654189,0.999996365408252,"A0A0G2JSH9","Peroxiredoxin-2","Prdx2","tr|A0A0G2JSH9|A0A0G2JSH9_RAT Peroxiredoxin OS=Rattus norvegicus OX=10116 GN=Prdx2 PE=1 SV=1;sp|P35704|PRDX2_RAT Peroxiredoxin-2 OS=Rattus norvegicus OX=10116 GN=Prdx2 PE=1 SV=3",21.797,198,"198;198",323.31,4.031e+09,3863800000,3407400000,2693700000,2615900000,2.958e+09,2178800000,1580600000,2009500000,1945600000,310070000,297220000,262100000,207210000,201220000,227540000,167600000,121590000,154580000,149660000,2746400000,2.654e+09,2738300000,2601100000,2585400000,3234500000,2784700000,2689100000,2808500000,3030400000,103,86,93,80,81,92,94,69,62,88
"A0A0G2JSI1;Q9JLJ3",-0.14732161924102,8.82888962347052,0.0311264122651712,0.859958659301557,0.999996365408252,"A0A0G2JSI1","4-trimethylaminobutyraldehyde dehydrogenase","Aldh9a1","tr|A0A0G2JSI1|A0A0G2JSI1_RAT 4-trimethylaminobutyraldehyde dehydrogenase OS=Rattus norvegicus OX=10116 GN=Aldh9a1 PE=1 SV=1;sp|Q9JLJ3|AL9A1_RAT 4-trimethylaminobutyraldehyde dehydrogenase OS=Rattus norvegicus OX=10116 GN=Aldh9a1 PE=1 SV=1",54.05,497,"497;494",208.17,7.11e+08,847670000,599080000,628720000,544700000,434230000,381830000,408640000,402960000,222120000,28440000,33907000,23963000,25149000,21788000,17369000,15273000,16346000,16118000,8884800,711300000,568200000,577590000,579610000,562930000,494250000,538310000,574380000,582010000,491450000,35,42,37,43,38,38,30,43,36,27
"A0A0G2JSJ8;P17164",-0.632828364272796,5.85609128616172,0.570039793626091,0.450243103889733,0.999996365408252,"A0A0G2JSJ8","Tissue alpha-L-fucosidase","Fuca1","tr|A0A0G2JSJ8|A0A0G2JSJ8_RAT Alpha-L-fucosidase OS=Rattus norvegicus OX=10116 GN=Fuca1 PE=1 SV=1;sp|P17164|FUCO_RAT Tissue alpha-L-fucosidase OS=Rattus norvegicus OX=10116 GN=Fuca1 PE=1 SV=1",53.472,462,"462;462",40.731,123130000,146290000,89577000,87022000,113590000,33457000,41044000,24041000,24059000,19790000,7242700,8605000,5269200,5119000,6681900,1968000,2414300,1414200,1415200,1164100,102820000,98521000,81869000,74786000,84133000,57867000,60978000,51944000,52592000,58362000,11,18,12,8,12,5,10,6,3,7
"A0A0G2JSK5",0.275486924919802,8.77255947177049,0.108724636295291,0.7416008170457,0.999996365408252,"A0A0G2JSK5",NA,NA,"tr|A0A0G2JSK5|A0A0G2JSK5_RAT Integrin beta OS=Rattus norvegicus OX=10116 GN=Itgb1 PE=1 SV=1",88.344,798,"798",189.84,430290000,679510000,470640000,509420000,404990000,338800000,293200000,224610000,447450000,223770000,12656000,19985000,13842000,14983000,11912000,9964800,8623600,6606100,13160000,6581500,433730000,517320000,512140000,538030000,481140000,566790000,537960000,547100000,684640000,636160000,21,35,30,27,28,19,25,23,29,28
"A0A0G2JSL0;P28073",-0.289458669571798,7.53227079768588,0.120013670624178,0.729019663119936,0.999996365408252,"A0A0G2JSL0","Proteasome subunit beta type-6","Psmb6","tr|A0A0G2JSL0|A0A0G2JSL0_RAT Proteasome subunit beta OS=Rattus norvegicus OX=10116 GN=LOC100360846 PE=3 SV=1;sp|P28073|PSB6_RAT Proteasome subunit beta type-6 OS=Rattus norvegicus OX=10116 GN=Psmb6 PE=1 SV=3",25.303,238,"238;238",44.537,528280000,429140000,284870000,194690000,264380000,186280000,178990000,100520000,149300000,98701000,48025000,39013000,25897000,17699000,24034000,16934000,16271000,9138100,13572000,8972800,289030000,241840000,284180000,227790000,235620000,224130000,227120000,168080000,226410000,188750000,21,15,16,13,11,13,9,6,6,12
"A0A0G2JSL8;Q64640;A0A0G2K6X9",-0.0180039951339745,7.05574482921809,0.00046507142440376,0.982794542410852,0.999996365408252,"A0A0G2JSL8","Adenosine kinase","Adk","tr|A0A0G2JSL8|A0A0G2JSL8_RAT Adenosine kinase OS=Rattus norvegicus OX=10116 GN=Adk PE=1 SV=1;sp|Q64640|ADK_RAT Adenosine kinase OS=Rattus norvegicus OX=10116 GN=Adk PE=1 SV=3;tr|A0A0G2K6X9|A0A0G2K6X9_RAT Adenosine kinase OS=Rattus norvegicus OX=10116 GN=Ad",40.132,361,"361;361;403",108.2,240100000,303320000,215490000,198810000,152090000,114100000,146830000,128240000,104800000,62818000,12637000,15964000,11342000,10464000,8004700,6005500,7727700,6749300,5515600,3306200,145710000,178470000,163850000,176290000,175520000,137680000,172470000,182110000,168110000,160690000,22,26,22,20,15,16,16,20,14,14
"A0A0G2JSM7;Q63028-2;Q63028;D3ZZ99",-0.0828623969338965,8.31152347475416,0.00985008546597469,0.920941684614388,0.999996365408252,"A0A0G2JSM7","Alpha-adducin","Add1","tr|A0A0G2JSM7|A0A0G2JSM7_RAT Adducin 1 (Alpha), isoform CRA_b OS=Rattus norvegicus OX=10116 GN=Add1 PE=1 SV=1;sp|Q63028-2|ADDA_RAT Isoform 2 of Alpha-adducin OS=Rattus norvegicus OX=10116 GN=Add1;sp|Q63028|ADDA_RAT Alpha-adducin OS=Rattus norvegicus OX=101",80.338,735,"735;631;735;678",146.44,380230000,529070000,420140000,446970000,344940000,202500000,199640000,124260000,266210000,148490000,14083000,19595000,15561000,16555000,12776000,7499900,7394100,4602200,9859700,5499500,380610000,405740000,423410000,434260000,406490000,357130000,384580000,385770000,424720000,364240000,19,26,22,27,22,12,16,14,23,21
"A0A0G2JSP3;B5DF89",0.262587047084653,6.58588795020679,0.0987944918119183,0.753281115035885,0.999996365408252,"A0A0G2JSP3","Cullin-3","Cul3","tr|A0A0G2JSP3|A0A0G2JSP3_RAT Cullin-3 OS=Rattus norvegicus OX=10116 GN=Cul3 PE=1 SV=1;sp|B5DF89|CUL3_RAT Cullin-3 OS=Rattus norvegicus OX=10116 GN=Cul3 PE=1 SV=2",86.467,746,"746;768",51.208,42767000,149920000,84504000,129240000,81891000,44592000,75946000,80860000,109480000,49070000,994580,3486500,1965200,3005500,1904400,1037000,1766200,1880500,2546000,1141200,90621000,113950000,111020000,119190000,113120000,106970000,128290000,138170000,141660000,135530000,7,16,11,17,12,7,13,13,18,12
"A0A0G2JSQ9;Q56B11",-0.644514200549676,4.99098811463768,0.591114099262796,0.441988626541868,0.999996365408252,"A0A0G2JSQ9","Proline-, glutamic acid- and leucine-rich protein 1","Pelp1","tr|A0A0G2JSQ9|A0A0G2JSQ9_RAT Proline-, glutamic acid- and leucine-rich protein 1 OS=Rattus norvegicus OX=10116 GN=Pelp1 PE=1 SV=1;sp|Q56B11|PELP1_RAT Proline-, glutamic acid- and leucine-rich protein 1 OS=Rattus norvegicus OX=10116 GN=Pelp1 PE=1 SV=2",124.21,1177,"1177;1130",21.255,27860000,60237000,49434000,64724000,55578000,8948600,11042000,9217000,16480000,20197000,733160,1585200,1300900,1703300,1462600,235490,290580,242550,433680,531500,36099000,51072000,46203000,53070000,56833000,0,39044000,34965000,40487000,39978000,5,8,5,9,8,2,2,2,3,6
"A0A0G2JSR0;Q9R1Z0;Q9R1Z0-2",-0.337934612469444,9.50085799147253,0.163478136731191,0.685974261148909,0.999996365408252,"A0A0G2JSR0","Voltage-dependent anion-selective channel protein 3","Vdac3","tr|A0A0G2JSR0|A0A0G2JSR0_RAT Voltage-dependent anion-selective channel protein 3 OS=Rattus norvegicus OX=10116 GN=Vdac3 PE=1 SV=1;sp|Q9R1Z0|VDAC3_RAT Voltage-dependent anion-selective channel protein 3 OS=Rattus norvegicus OX=10116 GN=Vdac3 PE=1 SV=2;sp|Q9",30.783,283,"283;283;284",323.31,1599800000,1273700000,1038800000,971760000,886800000,683210000,743210000,498760000,653620000,373870000,114270000,90976000,74197000,69411000,63343000,48801000,53087000,35626000,46687000,26705000,1089800000,996540000,943060000,1021100000,1025600000,849070000,822620000,7.17e+08,873300000,712350000,50,36,43,37,36,36,37,30,35,32
"A0A0G2JSR1;Q7TP14;A0JPQ9",0.302461612141423,4.67840033279636,0.131018146322261,0.717378716977639,0.999996365408252,"A0A0G2JSR1","Chitinase domain-containing protein 1","Chid1","tr|A0A0G2JSR1|A0A0G2JSR1_RAT Chitinase domain-containing protein 1 OS=Rattus norvegicus OX=10116 GN=LOC100911881 PE=1 SV=1;tr|Q7TP14|Q7TP14_RAT Cc1-9 OS=Rattus norvegicus OX=10116 GN=Chid1 PE=1 SV=1;sp|A0JPQ9|CHID1_RAT Chitinase domain-containing protein 1",45.203,396,"396;564;393",12.176,42642000,46389000,19347000,49041000,36615000,27785000,19748000,38413000,27988000,13506000,2369000,2577200,1074800,2724500,2034200,1543600,1097100,2134000,1554900,750350,23754000,28991000,29115000,27908000,34125000,27438000,31370000,41193000,42399000,33352000,6,5,4,6,5,3,3,4,5,2
"A0A0G2JSR7;P43244;B5DEM0;Q6P6H1",-0.047134614810352,9.97949517305718,0.00318746417328158,0.954977246693003,0.999996365408252,"A0A0G2JSR7","Matrin-3","Matr3","tr|A0A0G2JSR7|A0A0G2JSR7_RAT Matrin-3 OS=Rattus norvegicus OX=10116 GN=Matr3 PE=1 SV=1;sp|P43244|MATR3_RAT Matrin-3 OS=Rattus norvegicus OX=10116 GN=Matr3 PE=1 SV=2;tr|B5DEM0|B5DEM0_RAT Matr3 protein (Fragment) OS=Rattus norvegicus OX=10116 GN=Matr3 PE=2 S",94.501,845,"845;845;491;403",323.31,1127900000,1515200000,1319800000,1384200000,1025700000,825890000,664920000,576290000,701650000,485070000,30484000,40952000,35672000,37410000,27723000,22321000,17971000,15575000,18963000,13110000,1.133e+09,1234400000,1370400000,1.367e+09,1332700000,1159100000,1289200000,1173400000,1384800000,1161700000,40,60,61,70,72,51,41,49,52,37
