"Majority protein IDs","logFC","logCPM","LR","PValue","FDR","Protein ID","Protein names","Gene names","Fasta headers","Mol. weight [kDa]","Sequence length","Sequence lengths","Score","Intensity C1","Intensity C2","Intensity C3","Intensity C4","Intensity C5","Intensity R1","Intensity R2","Intensity R3","Intensity R4","Intensity R5","iBAQ C1","iBAQ C2","iBAQ C3","iBAQ C4","iBAQ C5","iBAQ R1","iBAQ R2","iBAQ R3","iBAQ R4","iBAQ R5","LFQ intensity C1","LFQ intensity C2","LFQ intensity C3","LFQ intensity C4","LFQ intensity C5","LFQ intensity R1","LFQ intensity R2","LFQ intensity R3","LFQ intensity R4","LFQ intensity R5","MS/MS count C1","MS/MS count C2","MS/MS count C3","MS/MS count C4","MS/MS count C5","MS/MS count R1","MS/MS count R2","MS/MS count R3","MS/MS count R4","MS/MS count R5"
"A0A0G2JSG6;P29410-2;P29410",0.0300410554116634,6.91499531731646,0.000569848900554771,0.980955101020384,0.999991107051563,"A0A0G2JSG6","Adenylate kinase 2, mitochondrial;Adenylate kinase 2, mitochondrial, N-terminally processed","Ak2","tr|A0A0G2JSG6|A0A0G2JSG6_RAT Adenylate kinase 2, mitochondrial OS=Rattus norvegicus OX=10116 GN=Ak2 PE=1 SV=1;sp|P29410-2|KAD2_RAT Isoform 2 of Adenylate kinase 2, mitochondrial OS=Rattus norvegicus OX=10116 GN=Ak2;sp|P29410|KAD2_RAT Adenylate kinase 2, mi",25.529,232,"232;232;239",63.929,251150000,255920000,178460000,149410000,143460000,127690000,136630000,99228000,94024000,89135000,17939000,18280000,12747000,10672000,10247000,9121100,9759600,7087700,6716000,6366800,148170000,167750000,155320000,147860000,131030000,141400000,155470000,148180000,160400000,150790000,17,13,20,11,16,13,15,13,9,12
"A0A0G2JSH2;P29147",-0.52363918776903,4.69227893707742,0.172199482174565,0.678164410574285,0.999991107051563,"A0A0G2JSH2","D-beta-hydroxybutyrate dehydrogenase, mitochondrial","Bdh1","tr|A0A0G2JSH2|A0A0G2JSH2_RAT 3-hydroxybutyrate dehydrogenase, type 1, isoform CRA_a OS=Rattus norvegicus OX=10116 GN=Bdh1 PE=1 SV=1;sp|P29147|BDH_RAT D-beta-hydroxybutyrate dehydrogenase, mitochondrial OS=Rattus norvegicus OX=10116 GN=Bdh1 PE=1 SV=2",38.333,344,"344;343",37.275,67779000,84744000,29326000,25035000,56257000,28401000,29079000,9292600,13477000,8408000,3765500,4708000,1629200,1390800,3125400,1577800,1615500,516260,748740,467110,39279000,49708000,31924000,26977000,43522000,25871000,34408000,24978000,24856000,21485000,11,11,6,6,9,4,6,3,4,3
"A0A0G2JSH4;P18266;A0A0G2KB98",0.145183395283396,4.85423481943571,0.0133041738999543,0.908172685503315,0.999991107051563,"A0A0G2JSH4","Glycogen synthase kinase-3 beta","Gsk3b","tr|A0A0G2JSH4|A0A0G2JSH4_RAT Glycogen synthase kinase 3 beta, isoform CRA_b OS=Rattus norvegicus OX=10116 GN=Gsk3b PE=1 SV=1;sp|P18266|GSK3B_RAT Glycogen synthase kinase-3 beta OS=Rattus norvegicus OX=10116 GN=Gsk3b PE=1 SV=1;tr|A0A0G2KB98|A0A0G2KB98_RAT G",46.71,420,"420;420;430",28.105,59903000,31172000,41289000,35970000,31274000,23991000,22230000,17954000,31156000,16879000,2604500,1355300,1795200,1563900,1359700,1043100,966540,780620,1354600,733890,40548000,25583000,37875000,39316000,29201000,36272000,44615000,35171000,40553000,31917000,8,4,8,5,5,5,5,4,8,5
"A0A0G2JSH9;P35704",0.145185158083218,11.1255328391684,0.013304496897967,0.908171575755436,0.999991107051563,"A0A0G2JSH9","Peroxiredoxin-2","Prdx2","tr|A0A0G2JSH9|A0A0G2JSH9_RAT Peroxiredoxin OS=Rattus norvegicus OX=10116 GN=Prdx2 PE=1 SV=1;sp|P35704|PRDX2_RAT Peroxiredoxin-2 OS=Rattus norvegicus OX=10116 GN=Prdx2 PE=1 SV=3",21.797,198,"198;198",323.31,4.031e+09,3863800000,3407400000,2693700000,2615900000,2.958e+09,2178800000,1580600000,2009500000,1945600000,310070000,297220000,262100000,207210000,201220000,227540000,167600000,121590000,154580000,149660000,2746400000,2.654e+09,2738300000,2601100000,2585400000,3234500000,2784700000,2689100000,2808500000,3030400000,103,86,93,80,81,92,94,69,62,88
"A0A0G2JSI1;Q9JLJ3",-0.145016924349974,8.82950586380337,0.0132736944670435,0.908277467408245,0.999991107051563,"A0A0G2JSI1","4-trimethylaminobutyraldehyde dehydrogenase","Aldh9a1","tr|A0A0G2JSI1|A0A0G2JSI1_RAT 4-trimethylaminobutyraldehyde dehydrogenase OS=Rattus norvegicus OX=10116 GN=Aldh9a1 PE=1 SV=1;sp|Q9JLJ3|AL9A1_RAT 4-trimethylaminobutyraldehyde dehydrogenase OS=Rattus norvegicus OX=10116 GN=Aldh9a1 PE=1 SV=1",54.05,497,"497;494",208.17,7.11e+08,847670000,599080000,628720000,544700000,434230000,381830000,408640000,402960000,222120000,28440000,33907000,23963000,25149000,21788000,17369000,15273000,16346000,16118000,8884800,711300000,568200000,577590000,579610000,562930000,494250000,538310000,574380000,582010000,491450000,35,42,37,43,38,38,30,43,36,27
"A0A0G2JSJ8;P17164",-0.631968399820058,5.85644907126744,0.250199138336193,0.616934892935792,0.999991107051563,"A0A0G2JSJ8","Tissue alpha-L-fucosidase","Fuca1","tr|A0A0G2JSJ8|A0A0G2JSJ8_RAT Alpha-L-fucosidase OS=Rattus norvegicus OX=10116 GN=Fuca1 PE=1 SV=1;sp|P17164|FUCO_RAT Tissue alpha-L-fucosidase OS=Rattus norvegicus OX=10116 GN=Fuca1 PE=1 SV=1",53.472,462,"462;462",40.731,123130000,146290000,89577000,87022000,113590000,33457000,41044000,24041000,24059000,19790000,7242700,8605000,5269200,5119000,6681900,1968000,2414300,1414200,1415200,1164100,102820000,98521000,81869000,74786000,84133000,57867000,60978000,51944000,52592000,58362000,11,18,12,8,12,5,10,6,3,7
"A0A0G2JSK5",0.27853911035867,8.77204714046254,0.0489143384009627,0.824963289452436,0.999991107051563,"A0A0G2JSK5",NA,NA,"tr|A0A0G2JSK5|A0A0G2JSK5_RAT Integrin beta OS=Rattus norvegicus OX=10116 GN=Itgb1 PE=1 SV=1",88.344,798,"798",189.84,430290000,679510000,470640000,509420000,404990000,338800000,293200000,224610000,447450000,223770000,12656000,19985000,13842000,14983000,11912000,9964800,8623600,6606100,13160000,6581500,433730000,517320000,512140000,538030000,481140000,566790000,537960000,547100000,684640000,636160000,21,35,30,27,28,19,25,23,29,28
"A0A0G2JSL0;P28073",-0.288745579843551,7.53269276241114,0.05255866722165,0.818669350159819,0.999991107051563,"A0A0G2JSL0","Proteasome subunit beta type-6","Psmb6","tr|A0A0G2JSL0|A0A0G2JSL0_RAT Proteasome subunit beta OS=Rattus norvegicus OX=10116 GN=LOC100360846 PE=3 SV=1;sp|P28073|PSB6_RAT Proteasome subunit beta type-6 OS=Rattus norvegicus OX=10116 GN=Psmb6 PE=1 SV=3",25.303,238,"238;238",44.537,528280000,429140000,284870000,194690000,264380000,186280000,178990000,100520000,149300000,98701000,48025000,39013000,25897000,17699000,24034000,16934000,16271000,9138100,13572000,8972800,289030000,241840000,284180000,227790000,235620000,224130000,227120000,168080000,226410000,188750000,21,15,16,13,11,13,9,6,6,12
"A0A0G2JSL2;A0A0G2JX69;Q69BT7",-1.07618736937523,3.02759847419616,0.714979708938259,0.39779560940239,0.999991107051563,"A0A0G2JSL2","Trafficking protein particle complex subunit 4","Trappc4","tr|A0A0G2JSL2|A0A0G2JSL2_RAT Trafficking protein particle complex subunit OS=Rattus norvegicus OX=10116 GN=Trappc4 PE=1 SV=1;tr|A0A0G2JX69|A0A0G2JX69_RAT Trafficking protein particle complex subunit OS=Rattus norvegicus OX=10116 GN=Trappc4 PE=1 SV=1;sp|Q69",24.375,219,"219;204;219",8.0913,13579000,12262000,19776000,8470000,10735000,30762000,10550000,3938900,15725000,6966200,969960,875830,1412600,605000,766770,2197300,753600,281350,1123200,497590,15072000,12053000,18149000,12198000,11984000,14539000,0,0,0,17743000,4,2,3,2,2,5,3,0,2,2
"A0A0G2JSL8;Q64640;A0A0G2K6X9",-0.0138226453239575,7.0558096768097,0.000120647369191554,0.991236244414388,0.999991107051563,"A0A0G2JSL8","Adenosine kinase","Adk","tr|A0A0G2JSL8|A0A0G2JSL8_RAT Adenosine kinase OS=Rattus norvegicus OX=10116 GN=Adk PE=1 SV=1;sp|Q64640|ADK_RAT Adenosine kinase OS=Rattus norvegicus OX=10116 GN=Adk PE=1 SV=3;tr|A0A0G2K6X9|A0A0G2K6X9_RAT Adenosine kinase OS=Rattus norvegicus OX=10116 GN=Ad",40.132,361,"361;361;403",108.2,240100000,303320000,215490000,198810000,152090000,114100000,146830000,128240000,104800000,62818000,12637000,15964000,11342000,10464000,8004700,6005500,7727700,6749300,5515600,3306200,145710000,178470000,163850000,176290000,175520000,137680000,172470000,182110000,168110000,160690000,22,26,22,20,15,16,16,20,14,14
"A0A0G2JSM7;Q63028-2;Q63028;D3ZZ99",-0.0795143453530779,8.31138533606674,0.00399184070650613,0.949622362091286,0.999991107051563,"A0A0G2JSM7","Alpha-adducin","Add1","tr|A0A0G2JSM7|A0A0G2JSM7_RAT Adducin 1 (Alpha), isoform CRA_b OS=Rattus norvegicus OX=10116 GN=Add1 PE=1 SV=1;sp|Q63028-2|ADDA_RAT Isoform 2 of Alpha-adducin OS=Rattus norvegicus OX=10116 GN=Add1;sp|Q63028|ADDA_RAT Alpha-adducin OS=Rattus norvegicus OX=101",80.338,735,"735;631;735;678",146.44,380230000,529070000,420140000,446970000,344940000,202500000,199640000,124260000,266210000,148490000,14083000,19595000,15561000,16555000,12776000,7499900,7394100,4602200,9859700,5499500,380610000,405740000,423410000,434260000,406490000,357130000,384580000,385770000,424720000,364240000,19,26,22,27,22,12,16,14,23,21
"A0A0G2JSP3;B5DF89",0.266803114347382,6.58587128197086,0.0448849830799719,0.832215661958629,0.999991107051563,"A0A0G2JSP3","Cullin-3","Cul3","tr|A0A0G2JSP3|A0A0G2JSP3_RAT Cullin-3 OS=Rattus norvegicus OX=10116 GN=Cul3 PE=1 SV=1;sp|B5DF89|CUL3_RAT Cullin-3 OS=Rattus norvegicus OX=10116 GN=Cul3 PE=1 SV=2",86.467,746,"746;768",51.208,42767000,149920000,84504000,129240000,81891000,44592000,75946000,80860000,109480000,49070000,994580,3486500,1965200,3005500,1904400,1037000,1766200,1880500,2546000,1141200,90621000,113950000,111020000,119190000,113120000,106970000,128290000,138170000,141660000,135530000,7,16,11,17,12,7,13,13,18,12
"A0A0G2JSP8;P00564",-3.90631208423854,7.4515938735685,7.62533187564415,0.00575540776910244,0.999991107051563,"A0A0G2JSP8","Creatine kinase M-type","Ckm","tr|A0A0G2JSP8|A0A0G2JSP8_RAT Creatine kinase M-type OS=Rattus norvegicus OX=10116 GN=Ckm PE=1 SV=1;sp|P00564|KCRM_RAT Creatine kinase M-type OS=Rattus norvegicus OX=10116 GN=Ckm PE=1 SV=2",43.018,381,"381;381",8.4948,708470000,482530000,609710000,1.066e+09,140790000,92708000,45702000,129950000,0,76936000,35424000,24126000,30485000,53300000,7039700,4635400,2285100,6497700,0,3846800,401920000,248310000,349960000,886720000,179330000,0,0,0,0,133820000,9,9,11,11,6,0,2,4,0,2
"A0A0G2JSQ9;Q56B11",-0.636413666093739,4.99157626124703,0.253703314177059,0.614479447278952,0.999991107051563,"A0A0G2JSQ9","Proline-, glutamic acid- and leucine-rich protein 1","Pelp1","tr|A0A0G2JSQ9|A0A0G2JSQ9_RAT Proline-, glutamic acid- and leucine-rich protein 1 OS=Rattus norvegicus OX=10116 GN=Pelp1 PE=1 SV=1;sp|Q56B11|PELP1_RAT Proline-, glutamic acid- and leucine-rich protein 1 OS=Rattus norvegicus OX=10116 GN=Pelp1 PE=1 SV=2",124.21,1177,"1177;1130",21.255,27860000,60237000,49434000,64724000,55578000,8948600,11042000,9217000,16480000,20197000,733160,1585200,1300900,1703300,1462600,235490,290580,242550,433680,531500,36099000,51072000,46203000,53070000,56833000,0,39044000,34965000,40487000,39978000,5,8,5,9,8,2,2,2,3,6
"A0A0G2JSR0;Q9R1Z0;Q9R1Z0-2",-0.335841681163313,9.50067105376517,0.071060490865026,0.789798919149268,0.999991107051563,"A0A0G2JSR0","Voltage-dependent anion-selective channel protein 3","Vdac3","tr|A0A0G2JSR0|A0A0G2JSR0_RAT Voltage-dependent anion-selective channel protein 3 OS=Rattus norvegicus OX=10116 GN=Vdac3 PE=1 SV=1;sp|Q9R1Z0|VDAC3_RAT Voltage-dependent anion-selective channel protein 3 OS=Rattus norvegicus OX=10116 GN=Vdac3 PE=1 SV=2;sp|Q9",30.783,283,"283;283;284",323.31,1599800000,1273700000,1038800000,971760000,886800000,683210000,743210000,498760000,653620000,373870000,114270000,90976000,74197000,69411000,63343000,48801000,53087000,35626000,46687000,26705000,1089800000,996540000,943060000,1021100000,1025600000,849070000,822620000,7.17e+08,873300000,712350000,50,36,43,37,36,36,37,30,35,32
"A0A0G2JSR1;Q7TP14;A0JPQ9",0.306185690730372,4.6791261013765,0.0590872224760291,0.807944482223977,0.999991107051563,"A0A0G2JSR1","Chitinase domain-containing protein 1","Chid1","tr|A0A0G2JSR1|A0A0G2JSR1_RAT Chitinase domain-containing protein 1 OS=Rattus norvegicus OX=10116 GN=LOC100911881 PE=1 SV=1;tr|Q7TP14|Q7TP14_RAT Cc1-9 OS=Rattus norvegicus OX=10116 GN=Chid1 PE=1 SV=1;sp|A0JPQ9|CHID1_RAT Chitinase domain-containing protein 1",45.203,396,"396;564;393",12.176,42642000,46389000,19347000,49041000,36615000,27785000,19748000,38413000,27988000,13506000,2369000,2577200,1074800,2724500,2034200,1543600,1097100,2134000,1554900,750350,23754000,28991000,29115000,27908000,34125000,27438000,31370000,41193000,42399000,33352000,6,5,4,6,5,3,3,4,5,2
"A0A0G2JSR7;P43244;B5DEM0;Q6P6H1",-0.0437963251337037,9.97934293832529,0.00121114420380521,0.972238026803969,0.999991107051563,"A0A0G2JSR7","Matrin-3","Matr3","tr|A0A0G2JSR7|A0A0G2JSR7_RAT Matrin-3 OS=Rattus norvegicus OX=10116 GN=Matr3 PE=1 SV=1;sp|P43244|MATR3_RAT Matrin-3 OS=Rattus norvegicus OX=10116 GN=Matr3 PE=1 SV=2;tr|B5DEM0|B5DEM0_RAT Matr3 protein (Fragment) OS=Rattus norvegicus OX=10116 GN=Matr3 PE=2 S",94.501,845,"845;845;491;403",323.31,1127900000,1515200000,1319800000,1384200000,1025700000,825890000,664920000,576290000,701650000,485070000,30484000,40952000,35672000,37410000,27723000,22321000,17971000,15575000,18963000,13110000,1.133e+09,1234400000,1370400000,1.367e+09,1332700000,1159100000,1289200000,1173400000,1384800000,1161700000,40,60,61,70,72,51,41,49,52,37
"A0A0G2JSS8;Q9R063-2;Q9R063",0.570113170318576,7.92174042567503,0.203917048067532,0.651577523101795,0.999991107051563,"A0A0G2JSS8","Peroxiredoxin-5, mitochondrial","Prdx5","tr|A0A0G2JSS8|A0A0G2JSS8_RAT Peroxiredoxin OS=Rattus norvegicus OX=10116 GN=Prdx5 PE=1 SV=1;sp|Q9R063-2|PRDX5_RAT Isoform Cytoplasmic+peroxisomal of Peroxiredoxin-5, mitochondrial OS=Rattus norvegicus OX=10116 GN=Prdx5;sp|Q9R063|PRDX5_RAT Peroxiredoxin-5,",22.206,213,"213;162;213",158.17,454920000,332180000,219270000,318150000,128460000,303770000,314160000,142460000,399010000,221070000,32494000,23727000,15662000,22725000,9175700,21698000,22440000,10176000,28501000,15790000,244860000,244250000,262880000,254900000,219160000,376170000,3.58e+08,276210000,418240000,369510000,25,18,19,16,11,40,26,20,27,18
"A0A0G2JSU4;Q8VBU2-2;A0A0G2JSV0;Q8VBU2",-0.951989270103154,9.78752805198366,0.562179610145762,0.45338337522069,0.999991107051563,"A0A0G2JSU4","Protein NDRG2","Ndrg2","tr|A0A0G2JSU4|A0A0G2JSU4_RAT N-myc downstream regulated gene 2, isoform CRA_b OS=Rattus norvegicus OX=10116 GN=Ndrg2 PE=1 SV=1;sp|Q8VBU2-2|NDRG2_RAT Isoform 2 of Protein NDRG2 OS=Rattus norvegicus OX=10116 GN=Ndrg2;tr|A0A0G2JSV0|A0A0G2JSV0_RAT N-myc downst",39.255,357,"357;357;371;371",323.31,2337100000,2456500000,1.768e+09,1452600000,1267600000,452940000,566360000,342600000,298360000,341430000,155810000,163770000,117870000,96838000,84510000,30196000,37757000,22840000,19890000,22762000,1548900000,1636300000,1323100000,1398800000,1410300000,713400000,833280000,869160000,633290000,684080000,70,65,56,54,55,35,40,30,30,31
"A0A0G2JSW0;P18666;Q63781",0.204425170581219,7.75707109771613,0.0263659203985559,0.871009878302109,0.999991107051563,"A0A0G2JSW0","Myosin regulatory light chain 12B","Myl12b","tr|A0A0G2JSW0|A0A0G2JSW0_RAT Myosin regulatory light chain 12B OS=Rattus norvegicus OX=10116 GN=Myl12b PE=4 SV=1;sp|P18666|ML12B_RAT Myosin regulatory light chain 12B OS=Rattus norvegicus OX=10116 GN=Myl12b PE=1 SV=3;tr|Q63781|Q63781_RAT Myosin regulatory",19.779,172,"172;172;172",173.15,424250000,434440000,346900000,235910000,293530000,297490000,312920000,164120000,144640000,209490000,47139000,48271000,38545000,26212000,32614000,33054000,34769000,18236000,16071000,23277000,231890000,250570000,288280000,234440000,257320000,344810000,304130000,227580000,274610000,285280000,21,20,22,17,16,26,20,19,13,22
"A0A0G2JSW1;Q6QI25",-0.64228363848805,3.23946798113098,0.258367305102297,0.61124406322324,0.999991107051563,"A0A0G2JSW1","ORM1-like protein 3","Ormdl3","tr|A0A0G2JSW1|A0A0G2JSW1_RAT ORM1-like protein OS=Rattus norvegicus OX=10116 GN=Ormdl3 PE=3 SV=1;sp|Q6QI25|ORML3_RAT ORM1-like protein 3 OS=Rattus norvegicus OX=10116 GN=Ormdl3 PE=2 SV=2",20.178,180,"180;153",23.971,27267000,22589000,23137000,15453000,6600400,12259000,16599000,2996300,12113000,7843400,3408400,2823600,2892100,1931600,825050,1532400,2074800,374530,1514100,980430,17286000,17030000,23196000,14849000,0,14329000,18734000,0,12942000,0,2,3,2,2,0,2,3,0,2,0
"A0A0G2JSZ1;Q6GQP4",-0.635125312146394,7.3306989359931,0.252685170169695,0.61519068075997,0.999991107051563,"A0A0G2JSZ1","Ras-related protein Rab-31","Rab31","tr|A0A0G2JSZ1|A0A0G2JSZ1_RAT Ras-related protein Rab-31 OS=Rattus norvegicus OX=10116 GN=Rab31 PE=4 SV=1;sp|Q6GQP4|RAB31_RAT Ras-related protein Rab-31 OS=Rattus norvegicus OX=10116 GN=Rab31 PE=1 SV=2",21.499,195,"195;194;39;187;194",116.85,364490000,329100000,350050000,230290000,222800000,149070000,148950000,104570000,144630000,60736000,28037000,25316000,26927000,17714000,17139000,11467000,11457000,8043900,11125000,4672000,248630000,253630000,256190000,231140000,240300000,188890000,142720000,148060000,151220000,151030000,27,18,31,19,23,16,16,15,12,12
"A0A0G2JSZ5;Q63081",0.85227553106012,9.69850707273568,0.452148338273815,0.501316504477493,0.999991107051563,"A0A0G2JSZ5","Protein disulfide-isomerase A6","Pdia6","tr|A0A0G2JSZ5|A0A0G2JSZ5_RAT Protein disulfide-isomerase A6 OS=Rattus norvegicus OX=10116 GN=Pdia6 PE=1 SV=1;sp|Q63081|PDIA6_RAT Protein disulfide-isomerase A6 OS=Rattus norvegicus OX=10116 GN=Pdia6 PE=1 SV=2",48.76,445,"445;440",323.31,938490000,1091100000,947060000,944050000,659490000,875990000,1050700000,939810000,1.087e+09,523500000,55205000,64184000,55709000,55533000,38793000,51529000,61804000,55283000,63939000,30794000,720890000,758340000,696980000,821770000,723260000,1192900000,1248100000,1567300000,1.365e+09,1257800000,51,56,49,57,37,36,43,43,44,60
"A0A0G2JSZ9;E9PSS2;B9TSW3;Q9JK72",-0.0280531742082995,3.55706169175442,0.000496929026093614,0.982215106197058,0.999991107051563,"A0A0G2JSZ9","Superoxide dismutase [Cu-Zn];Copper chaperone for superoxide dismutase","Ccs;CCS","tr|A0A0G2JSZ9|A0A0G2JSZ9_RAT Copper chaperone for superoxide dismutase OS=Rattus norvegicus OX=10116 GN=Ccs PE=1 SV=1;tr|E9PSS2|E9PSS2_RAT Superoxide dismutase [Cu-Zn] OS=Rattus norvegicus OX=10116 GN=Ccs PE=1 SV=1;tr|B9TSW3|B9TSW3_RAT Superoxide dismutase",28.903,274,"274;228;228;274",12.477,33782000,25191000,16207000,9786100,17278000,12324000,11038000,10777000,10308000,7281800,2413000,1799400,1157600,699010,1234100,880260,788450,769760,736290,520130,14961000,14681000,14004000,15870000,15130000,12413000,15578000,16889000,13244000,14121000,6,3,4,2,3,3,2,2,2,2
"A0A0G2JT00;G3V616;Q6MGD0",-2.54842174921281,4.36398624569904,3.6576555065536,0.0558121175248693,0.999991107051563,"A0A0G2JT00","Protein CutA","Cuta","tr|A0A0G2JT00|A0A0G2JT00_RAT Divalent cation tolerant protein CUTA, isoform CRA_c OS=Rattus norvegicus OX=10116 GN=Cuta PE=1 SV=1;tr|G3V616|G3V616_RAT Divalent cation tolerant protein CUTA, isoform CRA_b OS=Rattus norvegicus OX=10116 GN=Cuta PE=1 SV=1;sp|Q",16.413,154,"154;177;177",21.026,67478000,61243000,60855000,31100000,52642000,26467000,22661000,0,0,20767000,16870000,15311000,15214000,7775000,13160000,6616800,5665300,0,0,5191700,38304000,39255000,54849000,39294000,49154000,0,37365000,0,0,0,6,7,4,2,5,2,4,0,0,0
"A0A0G2JT23;D3ZA69",-0.191181413127613,4.40783325690147,0.0230627454694019,0.879294018431399,0.999991107051563,"A0A0G2JT23",NA,"Nrbp2","tr|A0A0G2JT23|A0A0G2JT23_RAT Nuclear receptor-binding protein 2 OS=Rattus norvegicus OX=10116 GN=Nrbp2 PE=1 SV=1;tr|D3ZA69|D3ZA69_RAT Nuclear receptor-binding protein 2 OS=Rattus norvegicus OX=10116 GN=Nrbp2 PE=1 SV=1",57.378,499,"499;491",8.8151,44635000,53962000,20809000,33524000,26918000,7643800,18842000,20327000,7926700,9971200,1940700,2346200,904730,1457600,1170400,332340,819230,883760,344640,433530,36352000,26598000,26936000,2.5e+07,27155000,22212000,32731000,26370000,14774000,26635000,5,7,3,5,5,2,2,3,3,2
"A0A0G2JT93;Q9WU82",-0.0380102721551474,10.2232128688998,0.000912276706415738,0.97590442326725,0.999991107051563,"A0A0G2JT93","Catenin beta-1","Ctnnb1","tr|A0A0G2JT93|A0A0G2JT93_RAT Catenin (Cadherin associated protein), beta 1, isoform CRA_a OS=Rattus norvegicus OX=10116 GN=Ctnnb1 PE=1 SV=1;sp|Q9WU82|CTNB1_RAT Catenin beta-1 OS=Rattus norvegicus OX=10116 GN=Ctnnb1 PE=1 SV=1",85.47,781,"781;781;96",323.31,1387700000,1973500000,1412800000,1763900000,1540600000,838220000,1026700000,629590000,973980000,488590000,33042000,46988000,33639000,41998000,36681000,19958000,24446000,14990000,23190000,11633000,1263800000,1604900000,1577500000,1622600000,1540400000,1458900000,1461200000,1474500000,1549300000,1.373e+09,49,74,67,73,71,54,46,53,58,50
"A0A0G2JTA0;Q5BK32",0.24162328874352,5.99352921302701,0.0368220399054771,0.847827824113499,0.999991107051563,"A0A0G2JTA0","FAS-associated factor 2","Faf2","tr|A0A0G2JTA0|A0A0G2JTA0_RAT FAS-associated factor 2 OS=Rattus norvegicus OX=10116 GN=Faf2 PE=1 SV=1;sp|Q5BK32|FAF2_RAT FAS-associated factor 2 OS=Rattus norvegicus OX=10116 GN=Faf2 PE=2 SV=1",52.46,445,"445;346",43.867,92403000,111540000,63096000,87669000,55186000,66555000,74925000,64487000,55711000,40178000,4200200,5069900,2868000,3985000,2508400,3025200,3405700,2931200,2532300,1826300,86198000,71181000,69707000,75610000,63974000,88304000,83375000,86684000,83002000,86631000,12,18,12,10,8,14,14,9,8,10
"A0A0G2JTB2;Q5EB55;A0A096MIX1",-0.19309917526364,4.11679300405958,0.0235274733261761,0.878093349115173,0.999991107051563,"A0A0G2JTB2",NA,"Gbe1","tr|A0A0G2JTB2|A0A0G2JTB2_RAT Glucan (1,4-alpha-), branching enzyme 1 OS=Rattus norvegicus OX=10116 GN=Gbe1 PE=1 SV=1;tr|Q5EB55|Q5EB55_RAT Gbe1 protein (Fragment) OS=Rattus norvegicus OX=10116 GN=Gbe1 PE=2 SV=1;tr|A0A096MIX1|A0A096MIX1_RAT Glucan (1,4-alpha",75.706,655,"655;536;257",15.795,23941000,17724000,29453000,26336000,10971000,17510000,11666000,13370000,15887000,0,748170,553890,920400,823010,342850,547170,364570,417800,496460,0,24775000,23075000,22191000,24673000,21534000,25062000,25254000,25737000,24680000,0,0,3,5,4,3,5,5,3,5,0
"A0A0G2JTG7;Q8VHV7;Q8VHV7-2;G3V9Q3;Q8VHV7-3",-0.169726088545834,9.9583875371676,0.0181795907492622,0.892744931669182,0.999991107051563,"A0A0G2JTG7","Heterogeneous nuclear ribonucleoprotein H;Heterogeneous nuclear ribonucleoprotein H, N-terminally processed","Hnrnph1","tr|A0A0G2JTG7|A0A0G2JTG7_RAT Heterogeneous nuclear ribonucleoprotein H OS=Rattus norvegicus OX=10116 GN=Hnrnph1 PE=1 SV=1;sp|Q8VHV7|HNRH1_RAT Heterogeneous nuclear ribonucleoprotein H OS=Rattus norvegicus OX=10116 GN=Hnrnph1 PE=1 SV=2;sp|Q8VHV7-2|HNRH1_RAT",49.199,449,"449;449;429;372;372;184",323.31,1535200000,1694200000,1541100000,1319400000,1211300000,928810000,967600000,897020000,820150000,612770000,85289000,94124000,85616000,73302000,67294000,51601000,53756000,49835000,45564000,34043000,1125700000,1.251e+09,1342800000,1434500000,1463100000,1045400000,1138500000,1252300000,1181100000,1188500000,64,63,64,56,66,56,61,64,56,54
